Date,Game,Earnings,Players,Tournaments
01102013,Counter-Strike Online,25000,15,1
01102013,Point Blank,18000,20,1
01102013,WarCraft III,7898.45,7,5
01102013,Super Smash Bros. Melee,6660.78,52,18
01102013,Defense of the Ancients,5955.02,0,1
01102013,Project M,2957,27,8
01102013,CrossFire,2173.58,32,5
01102013,StarCraft: Brood War,1948.11,9,3
01102013,Super Street Fighter IV Arcade Edition,1795,14,9
01102013,TrackMania 2: Stadium,1603,7,2
01102013,Super Smash Bros. Brawl,957,18,6
01102013,Injustice: Gods Among Us,655,11,6
01102013,Ultimate Marvel vs. Capcom 3,550,7,4
01102013,FIFA 14,545.72,3,5
01102013,Quake Live,500,3,1
01102013,Tekken Tag Tournament 2,385,8,5
01102013,Trackmania 2: Valley,238.68,3,1
01102013,Hearthstone,25,1,1
01112013,StarCraft II,557018.39,176,46
01112013,Dota 2,484692.96,127,17
01112013,League of Legends,481318.32,273,32
01112013,Counter-Strike: Global Offensive,349224.38,163,16
01112013,World of WarCraft,189000,12,1
01112013,World of Tanks,1.00E+05,0,1
01112013,Heroes of Newerth,90132.99,90,13
01112013,Call of Duty: Ghosts,58195,41,7
01112013,Counter-Strike Online,39417.6,15,1
01112013,Call of Duty: Black Ops 2,20580,16,2
01112013,Super Street Fighter IV Arcade Edition,17033.72,27,10
01112013,Battlefield 4,15408.65,20,2
01112013,Quake Live,15273.72,4,1
01112013,ShootMania Storm,15000,9,1
01112013,Super Smash Bros. Melee,8630.4,58,18
01112013,FIFA 14,8539.64,8,6
01112013,TrackMania 2: Stadium,8000,3,1
01112013,rFactor,4595.99,30,1
01112013,WarCraft III,3041.45,9,6
01112013,CrossFire,2336.6,40,6
01112013,StarCraft: Brood War,1440.38,6,2
01112013,Hearthstone,1370.34,2,2
01112013,Project M,699,17,5
01112013,Super Smash Bros. Brawl,675,14,6
01112013,Ultimate Marvel vs. Capcom 3,640,17,6
01112013,Call of Duty 4: Modern Warfare,534.8,5,1
01112013,Injustice: Gods Among Us,520,20,9
01112013,Team Fortress 2,392,18,1
01112013,Tekken Tag Tournament 2,235,10,4
01112013,Dead or Alive 5 Ultimate,0,4,1
01112013,King of Fighters XIII,0,4,1
01112013,Persona 4 Arena,0,3,1
01112013,Street Fighter X Tekken,0,3,1
01122013,League of Legends,394954.63,352,48
01122013,StarCraft II,291685.12,131,42
01122013,Dota 2,249285.08,227,14
01122013,Counter-Strike: Global Offensive,107879.44,176,17
01122013,World of Tanks,66000,28,2
01122013,CrossFire,62445.28,48,7
01122013,StarCraft: Brood War,44310.89,7,2
01122013,Counter-Strike Online,40000,15,1
01122013,Super Street Fighter IV Arcade Edition,28130,16,8
01122013,Age of Empires II,21200,16,1
01122013,FIFA 14,19335.07,8,6
01122013,WarCraft III,16647.75,5,4
01122013,Heroes of Newerth,15500,71,4
01122013,Call of Duty: Ghosts,10554.3,31,7
01122013,Super Smash Bros. Melee,9758.58,64,17
01122013,Ultimate Marvel vs. Capcom 3,5250,7,3
01122013,Street Fighter X Tekken,5000,3,1
01122013,Halo 4,3274.3,16,1
01122013,Project M,2725,32,11
01122013,ShootMania Storm,2634.29,3,1
01122013,Age of Empires III,1770,8,1
01122013,Team Fortress 2,1372.7,18,1
01122013,Super Smash Bros. Brawl,985,17,5
01122013,TrackMania 2: Stadium,818.44,8,1
01122013,Age of Empires,352,8,1
01122013,Tekken Tag Tournament 2,270,6,3
01122013,Injustice: Gods Among Us,240,9,4
01122013,Super Smash Bros.,40,3,1
01012014,League of Legends,751350.46,377,32
01012014,Dota 2,537172.02,62,9
01012014,StarCraft II,95625.27,129,34
01012014,Counter-Strike: Global Offensive,83433.98,224,13
01012014,Call of Duty: Ghosts,29025,29,5
01012014,Heroes of Newerth,22509.41,57,5
01012014,Hearthstone,21067.79,14,4
01012014,Point Blank,18000,20,1
01012014,Super Smash Bros. Melee,15535,41,11
01012014,Team Fortress 2,14780,24,2
01012014,WarCraft III,9299.74,7,5
01012014,Super Smash Bros. Brawl,7848.39,20,6
01012014,Project M,4851.82,25,7
01012014,Age of Empires II,4650,8,3
01012014,FIFA 14,3071.87,13,6
01012014,StarCraft: Brood War,3063.69,3,1
01012014,Super Street Fighter IV Arcade Edition,2480,18,9
01012014,CrossFire,2173.58,31,5
01012014,Quake Live,2172.05,12,8
01012014,Ultimate Marvel vs. Capcom 3,1730,11,5
01012014,Super Smash Bros.,1710,6,1
01012014,Call of Duty 4: Modern Warfare,1476.18,0,1
01012014,Halo 3,1476.18,0,1
01012014,Tekken Tag Tournament 2,1093.39,13,5
01012014,Injustice: Gods Among Us,1055,11,4
01012014,Killer Instinct (2013),740,6,1
01012014,Battlefield 4,544.79,16,4
01012014,NHL 14,478.39,3,1
01012014,King of Fighters XIII,270,4,1
01012014,BlazBlue: Chronophantasma,0,4,1
01012014,Guilty Gear XX Accent Core Plus R,0,4,1
01022014,CrossFire,182173.58,104,6
01022014,StarCraft II,172010.68,154,47
01022014,Dota 2,109103.95,80,9
01022014,World of Tanks,1.00E+05,0,1
01022014,League of Legends,96041.67,199,31
01022014,Counter-Strike: Global Offensive,44255.75,166,20
01022014,Call of Duty: Ghosts,21275,24,7
01022014,Heroes of Newerth,12255.56,35,4
01022014,Super Smash Bros. Melee,9637.55,56,19
01022014,Hearthstone,8445.54,16,10
01022014,Project M,4281.33,36,11
01022014,WarCraft III,3020.61,7,2
01022014,Quake Live,2395.65,9,7
01022014,Super Street Fighter IV Arcade Edition,1850,18,8
01022014,Super Smash Bros. Brawl,1405,13,3
01022014,Team Fortress 2,1373.73,0,1
01022014,StarCraft: Brood War,1304.51,3,1
01022014,Battlefield 4,1225.25,11,5
01022014,TrackMania 2: Stadium,827.6,8,1
01022014,FIFA 14,546.32,4,5
01022014,Attack on Titan Tribute Game,300,3,2
01022014,Injustice: Gods Among Us,290,5,4
01022014,Tekken Tag Tournament 2,275,4,4
01022014,Ultimate Marvel vs. Capcom 3,90,6,2
01022014,Super Smash Bros.,30,4,1
01032014,Call of Duty: Ghosts,1030131.5,44,6
01032014,League of Legends,355749.99,352,37
01032014,Counter-Strike: Global Offensive,295120.65,227,19
01032014,SMITE,217909.6,40,1
01032014,Heroes of Newerth,203671.36,54,6
01032014,StarCraft II,144298.39,120,48
01032014,Magic: The Gathering Online,116000,16,1
01032014,World of Tanks,1.00E+05,7,1
01032014,KartRider,44832,16,1
01032014,Dota 2,39847.26,49,5
01032014,Hearthstone,30109.94,21,13
01032014,Battlefield 4,28901.55,26,6
01032014,StarCraft: Brood War,18323.71,16,3
01032014,King of Fighters XIII,10000,20,3
01032014,Super Smash Bros. Melee,8211.75,71,21
01032014,Age of Empires II,7763.71,15,6
01032014,TrackMania 2: Stadium,2764.98,32,1
01032014,Super Street Fighter IV Arcade Edition,2493.17,37,11
01032014,Quake Live,1444.54,12,6
01032014,Call of Duty 4: Modern Warfare,1375.3,0,1
01032014,CrossFire,1249.8,25,2
01032014,Project M,901.02,27,7
01032014,WarCraft III,844.8,8,2
01032014,Attack on Titan Tribute Game,750,6,5
01032014,NHL 14,723.17,3,1
01032014,FIFA 14,691.4,4,5
01032014,Ultimate Marvel vs. Capcom 3,560,36,10
01032014,Divekick,500,3,1
01032014,Super Smash Bros.,348,5,2
01032014,Injustice: Gods Among Us,340,23,7
01032014,Super Smash Bros. Brawl,300,8,2
01032014,Tekken Tag Tournament 2,215,24,6
01032014,Killer Instinct (2013),70,17,3
01032014,BlazBlue: Chronophantasma,0,16,2
01032014,Dead or Alive 5 Ultimate,0,16,2
01032014,Guilty Gear XX Accent Core Plus R,0,16,2
01032014,Mortal Kombat 9,0,14,2
01032014,Persona 4 Arena,0,8,1
01032014,Skullgirls Encore,0,8,1
01032014,Soul Calibur II HD Online,0,8,1
01032014,Soul Calibur V,0,15,2
01032014,Street Fighter X Tekken,0,13,2
01032014,Super Street Fighter II Turbo,0,15,2
01032014,Ultra Street Fighter IV,0,8,1
01032014,Virtua Fighter 5 Final Showdown,0,16,2
01042014,League of Legends,818168.14,420,40
01042014,Dota 2,611868.16,216,20
01042014,StarCraft II,526717.5,180,38
01042014,World of Tanks,3.00E+05,21,1
01042014,Counter-Strike: Global Offensive,86302.48,181,18
01042014,Call of Duty: Ghosts,37433.26,44,7
01042014,Hearthstone,34203.2,32,13
01042014,Super Street Fighter IV Arcade Edition,28106.46,32,14
01042014,Point Blank,20000,30,1
01042014,WarCraft III,19970.18,8,1
01042014,Super Smash Bros. Melee,10279.04,99,28
01042014,SMITE,10000,10,1
01042014,Battlefield 4,7555.3,41,8
01042014,Quake Live,4183.58,12,8
01042014,Project M,4063,46,12
01042014,TrackMania 2: Stadium,3247.7,7,3
01042014,Team Fortress 2,3245.93,18,2
01042014,Call of Duty 4: Modern Warfare,3177.45,0,1
01042014,Heroes of Newerth,3117.99,39,5
01042014,Halo 3,1679.15,12,1
01042014,FIFA 14,1519.63,4,6
01042014,Super Smash Bros. Brawl,904,15,4
01042014,Injustice: Gods Among Us,445,16,7
01042014,Tekken Tag Tournament 2,445,16,7
01042014,Ultimate Marvel vs. Capcom 3,175,21,5
01042014,Super Smash Bros.,155,8,2
01042014,Attack on Titan Tribute Game,150,2,1
01042014,Killer Instinct (2013),30,17,3
01042014,BlazBlue: Chronophantasma,0,12,2
01042014,Capcom vs. SNK 2,0,8,1
01042014,Dead or Alive 5 Ultimate,0,8,1
01042014,Divekick,0,4,1
01042014,Guilty Gear XX Accent Core Plus R,0,8,1
01042014,King of Fighters XIII,0,16,2
01042014,Marvel vs. Capcom 2,0,8,1
01042014,Skullgirls Encore,0,4,1
01042014,Soul Calibur II HD Online,0,8,1
01042014,Soul Calibur V,0,8,1
01042014,Street Fighter Alpha 3,0,8,1
01042014,Street Fighter III: 3rd Strike,0,11,2
01042014,Street Fighter X Tekken,0,15,2
01042014,Super Street Fighter II Turbo,0,10,2
01052014,League of Legends,684830.67,297,33
01052014,StarCraft II,125423.7,163,47
01052014,Attack on Titan Tribute Game,80000,27,6
01052014,Counter-Strike: Global Offensive,63340.1,146,14
01052014,Call of Duty: Ghosts,53419.81,71,10
01052014,Dota 2,50002.17,101,7
01052014,Hearthstone,36186.6,28,16
01052014,SMITE,35000,5,1
01052014,Battlefield 4,28562.48,25,5
01052014,Super Smash Bros. Melee,13949.95,100,27
01052014,Age of Empires II,7800,11,4
01052014,Heroes of Newerth,5605.64,44,5
01052014,Project M,5454.46,40,12
01052014,Super Street Fighter IV Arcade Edition,4115,25,10
01052014,Super Smash Bros. Brawl,2222.92,24,6
01052014,NHL 14,1822.4,0,1
01052014,Team Fortress 2,1628.25,12,1
01052014,Quake Live,1562.57,10,8
01052014,Ultimate Marvel vs. Capcom 3,1320,12,3
01052014,WarCraft III,1138.69,7,2
01052014,Tekken Tag Tournament 2,845,15,6
01052014,BlazBlue: Chronophantasma,585,11,2
01052014,FIFA 14,549.28,4,4
01052014,TrackMania 2: Canyon,528.96,2,1
01052014,King of Fighters XIII,430,7,2
01052014,Injustice: Gods Among Us,420,19,6
01052014,TrackMania 2: Stadium,377.84,5,2
01052014,Guilty Gear XX Accent Core Plus R,240,3,1
01052014,Marvel vs. Capcom 2,200,3,1
01052014,Dead or Alive 5 Ultimate,0,8,1
01052014,Killer Instinct (2013),0,8,1
01052014,Street Fighter X Tekken,0,4,1
01062014,Dota 2,1153704.61,210,19
01062014,League of Legends,435055.18,405,44
01062014,StarCraft II,306444.8,118,38
01062014,Counter-Strike: Global Offensive,158606.74,357,25
01062014,Call of Duty: Ghosts,103415.72,68,7
01062014,Hearthstone,47931.47,43,13
01062014,Super Smash Bros. Melee,29381.12,64,25
01062014,Ultra Street Fighter IV,26131.8,42,15
01062014,FIFA 14,15737.49,12,6
01062014,Team Fortress 2,15536.75,36,3
01062014,Project M,9530,25,9
01062014,Injustice: Gods Among Us,8845,19,6
01062014,Killer Instinct (2013),8180,5,2
01062014,StarCraft: Brood War,2837.36,3,1
01062014,Quake Live,2611,15,6
01062014,Attack on Titan Tribute Game,2500,8,1
01062014,Ultimate Marvel vs. Capcom 3,2495.01,8,1
01062014,Super Smash Bros. Brawl,1745,13,3
01062014,Heroes of Newerth,1479.37,17,4
01062014,Battlefield 4,1361.73,16,6
01062014,Divekick,1200,3,1
01062014,Tekken Tag Tournament 2,1165.01,16,5
01062014,Age of Empires,880,17,1
01062014,BlazBlue: Chronophantasma,870,8,1
01062014,Persona 4 Arena,820,3,1
01062014,Soul Calibur V,635,3,1
01062014,King of Fighters XIII,555,3,1
01062014,WarCraft III,480,3,1
01062014,Capcom vs. SNK 2,445,3,1
01062014,Guilty Gear XX Accent Core Plus R,200,3,1
01062014,TrackMania 2: Stadium,137.4,3,1
01072014,Dota 2,10942284.87,126,9
01072014,StarCraft II,478362.36,214,52
01072014,League of Legends,293935.88,246,39
01072014,World of Tanks,90000,28,1
01072014,Hearthstone,79474.3,48,15
01072014,Counter-Strike: Global Offensive,70872.69,222,26
01072014,SMITE,50000,15,1
01072014,Quake Live,43630,26,12
01072014,Ultra Street Fighter IV,36082.68,39,13
01072014,BlazBlue: Chronophantasma,35080,8,1
01072014,Pro Evolution Soccer 2014,29410.25,4,1
01072014,FIFA 14,26949.66,9,6
01072014,Call of Duty: Ghosts,21323.52,32,5
01072014,Halo 4,18950,16,2
01072014,Killer Instinct (2013),13379.8,8,1
01072014,Super Smash Bros. Melee,12939,35,7
01072014,Ultimate Marvel vs. Capcom 3,10140,8,1
01072014,Tekken Tag Tournament 2,7685,11,2
01072014,StarCraft: Brood War,5855.38,3,1
01072014,King of Fighters XIII,3189.4,8,1
01072014,Injustice: Gods Among Us,3175,10,2
01072014,Attack on Titan Tribute Game,2500,8,1
01072014,Heroes of Newerth,1430.16,40,3
01072014,Team Fortress 2,1353.61,18,1
01072014,Project M,1230,12,3
01072014,Battlefield 4,1222.28,15,5
01072014,CrossFire,1086.8,10,4
01072014,WarCraft III,483.48,3,1
01072014,Street Fighter X Tekken,450,3,1
01072014,TrackMania 2: Stadium,135.46,3,1
01082014,League of Legends,1084737.72,419,37
01082014,Counter-Strike: Global Offensive,362080.21,233,21
01082014,StarCraft II,277307,156,53
01082014,Call of Duty: Ghosts,85471.31,33,7
01082014,SMITE,50000,19,1
01082014,Dota 2,42422.07,87,8
01082014,Heroes of Newerth,38880.08,74,11
01082014,Age of Empires II,31760,117,4
01082014,Hearthstone,28650.81,38,21
01082014,Battlefield 4,27834.24,28,6
01082014,Halo 2 Anniversary,20000,27,2
01082014,Point Blank,20000,20,1
01082014,FIFA 14,18208.02,16,8
01082014,Super Smash Bros. Melee,12901.52,90,25
01082014,Attack on Titan Tribute Game,10000,3,1
01082014,Team Fortress 2,8270.37,24,1
01082014,Project M,7897.08,62,15
01082014,Halo 3,6984.9,14,2
01082014,Ultra Street Fighter IV,4929.35,27,12
01082014,StarCraft: Brood War,3942.9,8,3
01082014,S.K.I.L.L. - Special Force 2,3919.65,10,1
01082014,CrossFire,2445.28,33,6
01082014,Super Smash Bros. Brawl,2064,24,6
01082014,Counter-Strike,1500,5,1
01082014,Quake Live,1489.8,18,6
01082014,Super Smash Bros.,830,12,2
01082014,WarCraft III,485.48,3,1
01082014,TrackMania 2: Stadium,279.76,2,1
01082014,Tekken Tag Tournament 2,210,12,3
01082014,Age of Mythology,200,3,1
01082014,Under Night In-Birth EXE: Late,195,6,2
01082014,Injustice: Gods Among Us,55,3,1
01082014,Ultimate Marvel vs. Capcom 3,0,8,1
01092014,Dota 2,653064.9,160,13
01092014,League of Legends,325720.89,235,33
01092014,StarCraft II,267899.86,128,53
01092014,Hearthstone,170246.05,83,19
01092014,Counter-Strike: Global Offensive,56784.75,184,20
01092014,Heroes of Newerth,39259.88,71,9
01092014,WarCraft III,37030.61,21,4
01092014,SMITE,35000,20,1
01092014,CrossFire,19178.73,50,5
01092014,StarCraft: Brood War,14874,8,2
01092014,S.K.I.L.L. - Special Force 2,11000,0,1
01092014,Ultra Street Fighter IV,8880.2,19,10
01092014,Super Smash Bros. Melee,8311.79,62,23
01092014,Project M,2255,21,6
01092014,Call of Duty: Ghosts,1960,0,2
01092014,Age of Empires II,1335,11,3
01092014,Quake Live,1195.94,12,4
01092014,Battlefield 4,1161.12,15,5
01092014,FIFA 14,386.61,3,4
01092014,Tekken Tag Tournament 2,305,3,4
01092014,Injustice: Gods Among Us,235,7,4
01092014,FIFA 15,128.87,1,1
01092014,Under Night In-Birth EXE: Late,105,4,2
01102014,League of Legends,2339483.02,208,30
01102014,Dota 2,1006807.68,201,14
01102014,StarCraft II,474367.08,173,75
01102014,World of Tanks,289335,28,2
01102014,Hearthstone,277930.52,63,18
01102014,Counter-Strike: Global Offensive,217641.36,517,42
01102014,CrossFire,189508.58,26,6
01102014,Call of Duty: Ghosts,107643.47,32,4
01102014,WarCraft III,104769.24,10,3
01102014,Heroes of Newerth,39883.92,56,8
01102014,iRacing.com,30500,8,2
01102014,Super Smash Bros. Melee,14544.45,70,27
01102014,Team Fortress 2,11334,42,3
01102014,Project M,4943.5,26,7
01102014,Ultra Street Fighter IV,4400,18,14
01102014,rFactor 2,3545.13,30,1
01102014,Battlefield 4,2938.74,15,6
01102014,FIFA 15,1329.79,11,17
01102014,Age of Empires II,1000,2,1
01102014,Chess.com,1000,6,1
01102014,Quake Live,685.05,6,6
01102014,TrackMania 2: Canyon,665.28,3,1
01102014,TrackMania 2: Stadium,316.8,2,1
01102014,Xonotic,315.73,20,1
01102014,Tekken Tag Tournament 2,305,16,6
01102014,Super Smash Bros. for Wii U,160,6,1
01102014,Super Smash Bros. Brawl,100,6,2
01102014,Street Fighter X Tekken,70,3,1
01102014,Injustice: Gods Among Us,40,12,3
01102014,Under Night In-Birth EXE: Late,20,11,2
01102014,BlazBlue: Chronophantasma,0,8,1
01102014,Dead or Alive 5 Ultimate,0,8,1
01102014,Guilty Gear XX Accent Core Plus R,0,8,1
01102014,Killer Instinct (2013),0,8,1
01102014,King of Fighters XIII,0,8,1
01102014,Mortal Kombat 9,0,8,1
01102014,Persona 4 Arena Ultimax,0,8,1
01102014,Soul Calibur V,0,8,1
01102014,Ultimate Marvel vs. Capcom 3,0,8,1
01112014,StarCraft II,450224.27,128,72
01112014,Counter-Strike: Global Offensive,400462.48,266,29
01112014,Dota 2,391651.25,163,9
01112014,League of Legends,385511.53,323,36
01112014,Hearthstone,305478.17,47,17
01112014,World of WarCraft,250000,24,1
01112014,SMITE,1.00E+05,60,3
01112014,Call of Duty: Advanced Warfare,84906.71,96,21
01112014,KartRider,61880,24,1
01112014,Heroes of Newerth,55154.03,100,19
01112014,Halo 2 Anniversary,55037.6,44,3
01112014,Counter-Strike Online,38688,5,1
01112014,Battlefield 4,25903.75,20,6
01112014,Call of Duty: Ghosts,25000,12,1
01112014,S.K.I.L.L. - Special Force 2,21010,0,1
01112014,Super Smash Bros. Melee,20063.25,93,33
01112014,Ultra Street Fighter IV,16760.31,19,8
01112014,Tekken Tag Tournament 2,15040,9,3
01112014,ShootMania Storm,15000,9,1
01112014,FIFA 15,10120.22,22,22
01112014,TrackMania 2: Stadium,8301.98,11,5
01112014,Guild Wars 2,5617.4,38,10
01112014,Project M,4495,48,11
01112014,Super Smash Bros. for Wii U,3500,29,8
01112014,StarCraft: Brood War,2710.2,1,1
01112014,Attack on Titan Tribute Game,2500,3,1
01112014,CrossFire,2445.28,33,6
01112014,Age of Empires,1320,6,1
01112014,Heroes of the Storm,1300,5,4
01112014,Team Fortress 2,1247.08,18,1
01112014,WarCraft III,1207.04,21,2
01112014,Chess.com,1000,7,1
01112014,Quake Live,988,12,5
01112014,Super Smash Bros. Brawl,40,4,1
01112014,Just Dance 2014,0,3,1
01122014,Dota 2,1070101.65,302,28
01122014,League of Legends,486705.84,427,36
01122014,StarCraft II,152657.39,131,53
01122014,Counter-Strike: Global Offensive,123613.82,303,32
01122014,CrossFire,106086.8,42,6
01122014,Hearthstone,83520.79,88,18
01122014,Ultra Street Fighter IV,65447.45,20,6
01122014,Heroes of Newerth,62862.84,67,8
01122014,Guild Wars 2,54457.96,36,9
01122014,Call of Duty: Advanced Warfare,42041.1,84,19
01122014,Attack on Titan Tribute Game,40363.53,8,1
01122014,Counter-Strike Online,40000,15,1
01122014,WarCraft III,36451.93,12,5
01122014,Point Blank,20000,20,1
01122014,Halo 2 Anniversary,15000,16,2
01122014,Team Fortress 2,14180,24,1
01122014,Heroes of the Storm,12957.5,42,15
01122014,Super Smash Bros. Melee,11588.71,74,22
01122014,Call of Duty: Ghosts,9337.36,32,1
01122014,Super Smash Bros. for Wii U,5861.65,38,8
01122014,Project M,3248,33,7
01122014,FIFA 15,3230.02,21,15
01122014,World of Tanks,3101.68,21,1
01122014,Quake Live,2205.69,24,5
01122014,Age of Empires,1540,12,1
01122014,Battlefield 4,1111.95,20,5
01122014,Ultimate Marvel vs. Capcom 3,1060,8,3
01122014,Chess.com,999.99,5,1
01122014,StarCraft: Brood War,689.6,12,3
01122014,TrackMania 2: Stadium,24.63,1,1
01012015,SMITE,2612259,40,1
01012015,Dota 2,345579.13,200,15
01012015,League of Legends,162819.01,215,20
01012015,StarCraft II,118631.72,152,45
01012015,Counter-Strike: Global Offensive,112924.8,173,18
01012015,World of Tanks,93489.64,7,2
01012015,Call of Duty: Advanced Warfare,63413.65,83,22
01012015,Hearthstone,62720.15,19,5
01012015,Heroes of Newerth,40992.57,41,6
01012015,Super Smash Bros. Melee,23859.42,82,26
01012015,Halo 2 Anniversary,21000,32,3
01012015,Heroes of the Storm,18039.14,56,14
01012015,Super Smash Bros. for Wii U,13537.97,67,16
01012015,Project M,6054.53,39,9
01012015,Attack on Titan Tribute Game,6000,4,1
01012015,Guild Wars 2,3830.9,10,8
01012015,Ultra Street Fighter IV,2319.71,11,5
01012015,Point Blank,2295,44,1
01012015,Chess.com,2010,14,2
01012015,CrossFire,1901.88,31,4
01012015,FIFA 15,1221.81,13,15
01012015,Battlefield 4,1055.59,17,5
01012015,Quake Live,967.22,15,5
01012015,Super Smash Bros. Brawl,590,6,1
01012015,S.K.I.L.L. - Special Force 2,569.38,20,2
01012015,TrackMania 2: Stadium,348.72,2,2
01012015,Super Smash Bros.,180,3,1
01012015,Ultimate Marvel vs. Capcom 3,40,3,1
01022015,Dota 2,3088520.01,142,8
01022015,Call of Duty: Advanced Warfare,129276.62,160,30
